+s4hdwQbHB3r3FmK8vbGhJLDJMfG0iArXiwuX92CcuM=,243983,242,Danny Wright,,,-1.0
xjlkmj+oVAkaKDhCvsLLhBulp3TWXRfC4ddXmj+/CLM=,188003,465,喬任梁,Cheng Hui Hong,Cheng Hui Hong,3.0
tU4igHKNYtDCmUMuFEtoCmimVln7jMDxkFNHmhxvKb0=,216735,465,Sergio Bruni,Traditional,,52.0
BBrjS/eooAlOvD4xQT0VclOm9dtF7pZUsy6mNf156Gk=,251924,465,1987精選金曲-台語金榜(3),,,10.0
bjllM9dAoGJmgCyxEu5xwx54HpuqUeyhJX2Hmyn83Ls=,231317,465,Diana Ross,Steven Ray|Preston Glass|Steve Birch,,52.0
G1Mju8xG4q8d/dSph6RPVhdnvS74iQpec7cbZnGj6+g=,242973,958,Choristers of St Paul's Cathedral/John Scott,Stephen Oliver,Book of Psalms,-1.0
dGTN8De+OgCEm2vx7jw91S/AoChyX9nCrhw7nQNDnvc=,157988,958,Frederic Chopin,,,-1.0
X20zqlSvCHSE1buMwzYy3wWRWSk3eolayk/Z4yOqAK4=,237772,958,Berliner Philharmoniker,Richard Strauss,,-1.0
4KGtNxKgCIiOOtHpTCN/ZXKRMMv/zsDxnpO5lE7AykA=,165024,921,Various Artists,,,52.0
ku2J5jBaOdIoYmnjkvz8x3rJRStZg0r44DaqM4BHdmA=,103444,359,Iceage,Dan Kjaer Nielsen| Elias Bender Rønnenfelt| Jakob Pless| Johan Suurballe Wieth,,52.0
nEgcYdi/p+G65938a2Uly7FZ7z+l0ZrrMFmMBAZbVxM=,316023,958,Kyung Wha Chung,Bela Bartok,,-1.0
QQNkzglMNUH9rxXyXBwz1vQLNitukyGPTbfmyXFPhsE=,78576,444,Jo Yeongnam,Park Si Chun,Yu Ho,31.0
lfYBHLtAsLgRhQW9gbxW95kVyilggvQglRDo2W4EGEQ=,235264,465,黎明 (Leon Lai),Mark Lui,Xi Lin,24.0
tKiVshMVrmHEmGwinYryk4Y4ibkO4pBcCDmcCAuKmTE=,186967,893,Paul Haslinger| Ben Frost,Paul Haslinger,Paul Haslinger,52.0
+7wpzXMvV9FBLsQt7qA7fqnny77BqpEidbfhUPlH9mo=,203859,458,牛奶咖啡,牛奶咖啡,牛奶咖啡,3.0
hfeu6iep5Hq/ldl3Q15L1RTOjqMLFPY9V08u6wOhIRY=,209397,786,Bolero Flameco Pasadoble,A. Calero,,-1.0
gmKgQimPyLPYE6w/gXMtpGdDm29ZWmHislRbx+pBAIQ=,164304,921,Original Broadway Cast,,,52.0
jlmeN/ex2D49cnaHfZWmrhzN4GLUG9i9ZLLTayXqOcM=,425668,958,Carlo Cava|Elena Suliotis|Dora Carral|Bruno Prevedi|Tito Gobbi|Wiener Opernorchester|Lamberto Gardelli|Wiener Staatsopernchor,Giuseppe Verdi,,-1.0
Dy5M+6Y8GDXPn7u8PPl0wO6+QbB+PvlUsAtqbLVC5jU=,215040,958,Gate to Classics,Mozart 莫札特,,-1.0
7As5WJfI5QRTrbw+0Q8B2xXN6S4evlGocwOMboCfIAY=,81293,880,臺灣福音書房 (Taiwan Gospel Book Room),,,3.0
RaBmgAoBTW5Eiqh2yV0B5Iw28QcKKrttAzbRBJoGNmY=,243053,465,Five Star,Billy Livsey| Gary Bell,Billy Livsey| Gary Bell,52.0
QXgl6f/ykn2G5whHgpF3c8bk01khxfG69RZJeQvbswE=,163909,465,David Sire,,,52.0
tt0iHMAfcU9d9EzAKl7PvkKAnRNTH+YD9GhfO9H1SKo=,250812,465,Original Soundtrack,Heather Nova,Heather Nova,52.0
upevcrZAFPzDIihogi/6a0786KN5kYbxQLjw+NEdyMY=,132168,465,The 60's Pop Band,,,52.0
7Lqiz8tToVyMB50xVyZ+u98xxsTRaR6BzIBqObwpUh8=,201142,940,Chakra's Dream,,,-1.0
lhod4EOXTcr3nzd8nwagAHG49c2P549k6MkC5GwfPY4=,255477,465,小虎隊,Ricky Ho,陳樂融,3.0
GIpeoLk82L9nC6O0bJu8f/cHdjmSyDhPa70IWO1toeY=,160961,958,Andras Schiff,Felix Mendelssohn,,-1.0
Vl1yy2Tv/n5YcqCWNwriDjHcc/VhNjFBxMF6CZdMqTg=,185852,465,Various Artists,R. Siegal| B. Meinunger,,24.0
3KGPQzABwHhii5oP105AOcBWabqMio5JfMeektLTUsg=,128545,921,EPM Crew,Epm Crew,,52.0
IVN3Mq94qLN+Vgj0dxSDgBQsnodW50zlyG5knK8yjzE=,253933,958,Göran Söllscher,Agustín Barrios Mangoré,,-1.0
VCZ71TOEoOJ6gyM86bhwVPMDQOyf+LJvueh6IbsyiRA=,190798,958,Various Artists,,,-1.0
vo56EfCb/R4QntFS2PN+6S+NDAkX/90xdYnK86xQbtE=,159474,465,60's| 70's| 80's & 90's Pop Divas| 80er & 90er Musik Box| 80s Greatest Hits,Rights Reserved,,52.0
YRmgxtFgWmNdsZBB+xWGQ1Oi+6kSEl9I7RSqy3o2758=,190310,465,李蕙敏 (Amanda Lee),Wing Kin Lau| Ngai Lun Wong,,24.0
dBd8NjkUiso1T8BIRzNwMsDMiUIE6BCk3f6JfIsAVnQ=,212044,465,#1 Hits Now| Ibiza Dance Party| Party Hit Kings,Ryan| John Henry| Bunetta| Julian C| Brown| Christopher Maurice| Orrosquieta| Erick,,52.0
X/UrvVh0b7IhC/SHQrbkp2pHLd3srBetetSsor8yXyA=,342448,880,Matt Redman,Matt Redman| Jonas Myrin,,52.0
h7CT2f/uNDxv3B0SxtE+d+0e1wESxwdhb8gs0tc8OvA=,205740,465,黃雅莉 (Yali Huang),孔陽,黃雅莉,3.0
3iTump+2vHqhghlQw+IsTLo7oQAWrbLPZaEND4k7DxQ=,564291,786,David Lanz,Traditional,,-1.0
fE8mnuvKleWxl0Ehfu7qOz63Vt20BqvjY36ck4JFelA=,141854,958,Various Artists,Bruno Coulais,Bruno Coulais| Christophe Barratier,-1.0
V4lZmR5X38RXTAKoStEaGjYq8kRqdRVm5Sj6M8ZHc28=,243707,423,Dyland & Lenny Feat. Pitbull & Beatriz Luengo,Diane  Warren,Diane  Warren,52.0
V1n1F7DLMNzoIMp6c2MJ7GZxRe5xLRK1Xbk16G9uTYc=,85577,958,Federico Mompou,Federico Mompou,,-1.0
vphPd0hhUQ9XQtVy7/AtxSrqxOgF1a9ewG7V8rqHtKk=,254584,465,Richard Clayderman,,,52.0
YlYNuXAweJn5l6dFN5torSkpOzCmXI+FQYFLkBgTNzM=,105976,958,Emil Gilels,Ludwig van Beethoven,,-1.0
1RRqTFBH1y0l0J2hRHMq4+og3fdAOksb9UhWuvQiiTM=,167834,726,Kiboomu,,,-1.0
Oe7S0tzbMz5H8hstNT/qMdpqb9C1DxMJF9pjSr1ZzFY=,194629,465,Dolly Parton,,,52.0
Dm2a8/FY6QFzXnFXqjDLQoXv/y2kUToTXBpghjS62Rw=,204521,465,The Country Music Crew,,,52.0
gHVG/MO2BGE886Pu3H8MX5W3fC20B3BCX4Oo6+yqz+U=,312401,465,LISA,,,17.0
EPo2Hc3wiJMU0F4tO0+Eqns7ZCDn+OdZc8ByI6lf1z0=,197067,465,Laura Cantrell,,,52.0
Y0LDFel6vJ2gqd2sUbdMadgkh65nWRo8oY8nE5Y9bxg=,340323,465,Kylie Minogue,,,52.0
FI7gTZFCIhKCB6zIvA0xGtLR3EH7CTLWvGLD+XSoOLI=,207957,465,泳兒 (Vincy Chan),,,3.0
pS/4OthxIlHX071R1LLi8jAKJyvYDx8n1X6eOWdHhk8=,178473,958,Favourite Baby Sleep Time,Ludwig van Beethoven,,-1.0
rVTeTLYUdRt8gkezqUA70iAVRGxML+iEkMzK1ETC3z0=,218044,465,La Oreja de Van Gogh,Xabi San Martín,Pablo Benegas,52.0
23u2xX0iKViazO7SaH+gsWUDvyiGT4ICcASsi8noM/0=,310845,465,100 80s,Henry Priestman,,52.0
aTbsXo8MLvSJaeeiF7Yw3WzzDxuUPXRkc3T6dM1T+AA=,266112,458,比菲多多 (Bifidordor),Bifidordor,Bifidordor,3.0
80Fd7Gz04UpdUWUlchE3z99QejFYnI5KCt/Vsg4Thyc=,201270,139,Ray Charles,Lil Hardin Armstrong| Don Raye,,52.0
+EhPzugy/CX+kjhw6JH79EDJpDV3AQsWQu+W5+u1jhM=,235990,465,Oh My God,,,45.0
tPim6sQqGluHH2G4YAGlPNhIfsSY1WC4BNAh0L9cWsY=,202814,465,Starry Theater,,,52.0
lkJCYhjb4ovaA6pMsWz/IZc9VOg9Jut6Cr+xlFLqlGE=,218917,465,Billboard Top 100 Hits,A. Sheppard| G. Sheppard| J. Bovino,,52.0
zy9My2/wEUaHVwvlHyI2bnIVNbY5KgWw6b+zx+BTVpM=,483631,958,Martha Argerich,Ludwig van Beethoven,,-1.0
JBiT2wIYWzpkAQBTHkrwFYAer/twlGagpQiVSh50BHc=,274506,958,Daniel Barenboim,,,-1.0
sUIga55PLxsjbySBeLRskaCVRV4jhEzNoBdLTOicX/E=,92604,359,Agnostic Front,,,52.0
bKDu7NHA7P41FT/bmAPZU8q/uWyh9orify4mY+6GWH8=,52662,242,Hank Dogs,,,-1.0
lAP/5kpl9MBMe4mMZ56ikwV0P9HpITyZwsWYvbueKIM=,287137,465,陳美鳳,游鴻明,游鴻明,10.0
yjf+Ocu41qsQwxH8yRST5D+kPP+ADUPkyaosppuAMH4=,179931,921,Various Artists,,,31.0
doc6BHNVkYgoSSnxRCdGoONgBAaaKDwfFUWv/bCDjJs=,148421,139,Marvin Gaye Tammi Terrell,Valerie Simpson| Nickolas Ashford,,52.0
nFcfmkSrrErWFhJ4Xr8djNJshWmC7P82zBrI1pJyY1Q=,212123,958,Francois Leleux,Antonio Vivaldi,,-1.0
isLOWwk6Rfy5DrIxv0bQ3rCBcfTPKjyPfqozmkQf70Y=,249475,212,Clementine,L. Sidran,L. Sidran,52.0
OHZx9R+ff3fgR+A7M7cizs9d24n/PtfdOfCRbF8doqM=,143499,465,黃麗卿,佚名,,59.0
VX0TeiVqwKZAgJDUecUTp+/yMQaoObc5qYKksjCnsO0=,244041,465,Pixie Lott,,,52.0
IWoHcXzXImCaV7No4a6itcUI7tfZDY814WkNk1IBKzM=,235055,786,中國的浪漫1,,,-1.0
tUBDG8+FUOl7eX9Xc+lZnZvbM/KXzsJInp4zDSYTxpM=,457293,465,Spinnin' 101 - Love to Dance,,,52.0
dDX28TE46l7wJ1l0E2auZRhUHLKr2TSMs9YXyc8+6RU=,677677,958,Yo-Yo Ma & The Silk Road Ensemble,BYAMBASUREN SHARAV,Anonymous,-1.0
ZExn+yBSkgQyi4i9IZPJ/ZnbFdjdsQdG2MQw82dHQOo=,178236,712,Robin Bird,Traditional,,52.0
SKiPpx0QbiiDkddDJE2NRKJotQa8wPVzQN9quGyfmbk=,61997,786,下班後小酒館,,,-1.0
q8q2rWMhU33xrnigbLsRY2IRLymDtHln97qZVVDCSn0=,240465,359,Surferosa,Surferosa,,52.0
PBsLsGy7HtcGwXe2dBqFcex7/8kfUbcbeTlW51ibAqg=,233314,465,Ivri Lider,RR,,52.0
E7CUuOZmxthth+v46RoBfWqTZP1YCZXG4gSwLlcviHg=,183530,880,Jeremy Camp,Jeremy Camp|Seth Mosley,,52.0
PudPR2MUQJp7HokSfvuJ1jQNakvah0OgDA5xkILxfSE=,230844,465,蕭敬騰 (Jam Hsiao),A Xin,A Xin,3.0
F7C521fzd3nBrpgUsmLoaNQh916OvJYkAgbE6DCSaQ4=,52976,958,Wolfgang Amadeus Mozart,,,-1.0
R7jod4Gd9h0Pn3vBKC6LAw1bKlDZFW1oWdQQJ4vodk0=,321015,465,Crispy脆樂團,,,3.0
EPgSRSPk4bfdTpK5yx+x859FGF/0lgBp0NZaXk5lq/Q=,212636,465,The Stone Roses,,,52.0
e+TM4ZV2gBgbDVw97OBrWPioK/mHNfq00sG46mmMHhI=,240280,921,Various Artists,Ray Gilbert| Allie Wrubel,,52.0
JsZhYnykEUZVs7f37YEACPWypLmd/E4RLfKS3D1V4z4=,223655,958,Richard Clayderman,Richard Clayderman,,-1.0
awT5aFSBCPzLN3LGTRIExoYLzjkYl3djqcyVCPZNRrc=,298945,465,참깨와 솜사탕,,,31.0
yDfBgyHDrqRi7RbSUEb9bWWsXEcjpmid0GDyTpFfgL8=,219196,465,Taylor Swift,Taylor Swift|Max Martin|Shellback,,52.0
0ITjb3af7VORm9kMpXSK9kkYOmyL+et5UGoxo+vatrc=,267389,465,Heartsdales (ハーツデイルズ),,,17.0
KNb36HVvKImWZ6fhctFKeQiWWAD07bJDXCqJcRn8kWk=,231941,465,Starpoint,,,52.0
k3t3+CegBK4Ju6x9lM49QRGQiBeWDhdchcfYAB05Lzs=,241162,465,TIM,,,31.0
NPfzp8wPdTozAKmH/3t2d6yuXBPPGX6QOukSShyPY84=,245016,465,Christina Aguilera,,,52.0
6BK5IHEbh2I8gK4sbTm9x+ZqjDYIG35OcKR9uxg3At4=,298887,465,巫啟賢 (Eric Moo),,,24.0
P/+elbgJkHvob5+4v9zIpBGNFlgAKv+8MA+VToSKnDA=,124604,958,Constantin Graf von Walderdorff| Heidi Brunner| Kristin Okerlund| Gustav Mahler Chor Wien,,,-1.0
lf+S5ssNCZfby/LdSgGKYq0od8Fggvjbm+oYtvQe9JM=,254955,691,Christmas Piano Maestro,,,-1.0
Rhvm6QrGvWZU8hcUIuX2NSK3NMdNeQ6AMTHQVTt4Umw=,305920,465,Naturally 7,Traditonal,,52.0
u/T7EQuD3pAuUJOf/foP1Hgo1DkmFTj0S+MjtYdZhRw=,173778,205,Laurindo Almeida,Laurindo Almeida| Bud Shank,,52.0
Wg5WjVMeG0jYw3LIFkBSAhiRwmDRWko2sZ/a0OBmOa4=,648208,958,Antonin Dvorak,,,-1.0
tzG/mMm3b1ByzFDaMo+bCiVxxVXNIw+pwGBASe+w0ZE=,225790,451,Various Artists,Wei Li Hu,,24.0
nTj1BAmYb8SzLRDfMHPAbRY8ATOuvbtGLEjTHm22vAQ=,216967,465,Various Artists,Lowell Lo,,24.0
4C2z4C8hMGw1FsSbd6v7Tq6eQmm0yxSqcKfxeaHRtbU=,831785,958,James Conlon,,,-1.0
UwF3XqvOsI7z+pB6oQLVgah4dS7oKv6ObfTOmWzgOOU=,354481,940,Fabrice Tonnellier,Fabrice Tonnellier,,-1.0
T5nyC/JcXOFYgEYDpijnANvpmAJMxeRFD74jZji2qfA=,197834,829,Emily Smith,,,52.0
ct71xCYcbBB1JIhCh0GHb6E8rhswTmMp52wWSUApQyw=,272927,465,Luis Miguel,Juan Carlos Calderon,Jaun Carlos Calderon,52.0
5QKWYStUQT/2+VZ7BNzVbXM7tGqqz2qWsKdsPXhxaRA=,153159,465,Ray Conniff,Drake,,52.0
etxRkoK+aA30/tNcu9lAlCT/s/OHgsTUwY/ybVPh9VI=,232849,465,蔡琴 (Tsai Chin),佚名,,3.0
eAqDOz8IyGZX7xm6Mg1s8X5vTH6yhaRS/Gs9pY9xRSQ=,114912,921,Burkhard Dallwitz,Philip Glass,,52.0
El7WGfx8OuNgE8TILzt6lYVg2w+WvCZ1HJwyi2m2QGg=,116564,958,Martha Argerich,Johannes Brahms,,-1.0
L6vDqEbgxgHLNLTG4ZdnBNUa1Y7iqMATKFK7pXlzLA8=,239815,465,陳淑樺 (Sarah Chen),,,3.0
swlIJb+DRKK6I2Sf//13HMgh+mQttUtxmmCNkMMM+vc=,179351,465,Mantovani,,,52.0
qeDzfx1eD+wz3Npqt/HYGBcT+yn+XsjrBoMOu7IEL+0=,199575,940,David Nevue,David Nevue,,-1.0
07rjQSqWp3fsIlCHgZBLcPifrn5DglYOW45KXW1aQ1I=,258089,921,Michael Angelakos,,,52.0
9KPWOcesRlox835IsRpkextCjJvnNlpuML/++QFFsgs=,164675,359,Hanni El Khatib,,,52.0
oLj1reWt07zide9WNhTLa2e9joqbD8yad4PlmVuMv2k=,141920,388,Nat King Cole,Johnny Burke| Jimmy van Heusen,,52.0
pIVjebOjkt8e1ho3OSvTe/WWrDuDH2cv9aMcWNkXS+c=,164571,465,李聖傑 (Sam Lee),陳信安,崔惟楷,3.0
zBSaN/yhqRA6JPbJDUJjhGL5YDwbGpb5i1ejn2CEB1Q=,351828,958,Jean-Francois Heisser,Enrique Granados (1867-1916),,-1.0
dlCbvPRQLgLH5RmivNc+OLSpuWYgupBJGRVpiua0My8=,256609,465,Russian Red,Lourdes Hernandez,Lourdes Hernandez,52.0
Px2epT+EUNmW/UsF0H/Ak47iK31v6LbfXcYDYgpijZI=,244297,958,Various Artists,Wolfgang Amadeus Mozart,,-1.0
Ow8SdSN1ohDJb5+loVd5c+9RLfFayBsj5DMGV2Ope3Q=,226071,423,CD9,Armando Ávila| Francisco Oroz| Yobi| Rotger Rosas,Armando Ávila| Francisco Oroz| Yobi| Rotger Rosas,52.0
JWgEyqAEf4dSFR1QjnlX5d2he6lRKlGiIBfiPNDngd4=,247431,465,鄧子霆 (Chris Tang),宇珩@大宇宙音樂,管啟源,3.0
OKxFSU3YMO4R1AURSGl9ymtoOnp7BlBLJzGuNBgGy9Y=,201586,465,Various Artists,高進,高進,3.0
HWPe/GVk2HqN0J8p5NvVQekb1dW8Iw4d58ix5YDevVg=,308082,465,Orlando y sus Mariachis,,,52.0
I3jH4qnXngIaPaazcoSjcZ8A7O/oQGXs5DeFbNgtY+c=,34551,958,Berliner Philharmoniker|James Levine,Franz Joseph Haydn,,-1.0
Igo07c7E4mN4b7lHHB794aXWDv1k3NfKWRD3hDORssA=,266433,465,Jenny Tseng,Louiguy| M. David,Richard Lam,24.0
BUZtWaY6637qrUS0JAjewUQaP+7mhJmwGr+iujvAbLQ=,191518,880,Catholic Piano Maestro,,,52.0
353ZROhMuOJ7pJv6G3Al5F0lwXUuL+r2YA7eo9dPjSw=,335830,444,Kim Dong-Ryul (김동률),,,31.0
e83L/3WyU00G0RTZTShyOWDscMIKaYnqqKySl2r56UY=,222563,444,Lena Park,,,31.0
53fC+XG4xfxvfhALDknaiqHZr+ugh9qpgEcqT8q5I70=,156317,465,Smokey Robinson & The Miracles,Smokey Robinson,,52.0
jt72EGOmt2aP2kVJOR70PcPGZTaRFiK2urRP3SPRVuQ=,120685,545,Daniel Müller-Schott,,,-1.0
8++UTjIY/z6Ao3OgVgVMr0C9wGviXUD+mIIK2zyv7+4=,289134,139,112,,,52.0
mhgWXEibpLyxardu+wXWHyUrv1InoNfPffkzspp+xtQ=,177400,786,Relaxing Cello Music,,,-1.0
GS3J8JnVz3bD9XlBXNRol9fm76Yy6j6VTjqllNNKcOU=,154180,465,Morris Albert,Morris Albert,,52.0
IzV5vG255Uqa8dGm7xx9cKuDL1pnfTYngBe+q+CHUvg=,331080,465,容祖兒 (Joey Yung),,,24.0
ZuizzErw9yQoHTNiELi1OvWbsvXoY+8JVjkjeZ1bvfI=,276767,465,江蕙 (Jody Jiang),Sugimoto Masato,Wen Tsung Lo,10.0
iSdOoqJuxvMf9KfKDUDLNsXgFtA8erMozYExVTsUoaE=,138390,465,The Rolling Stones,Willie Dixon,,52.0
TdwSDQUWUXdBb+j0I5PL8j6QXZKOfk7141bqZdTxM38=,244459,198,Funk Off,Dario Cecchini,,-1.0
yH+AwpZ9TlBM6R/faqjEXuUETsLOm5THZIXJL0Ejwxo=,517015,958,Arthur Rubinstein,Frédéric Chopin,,-1.0
dgAD/HwYUgFhwPrGFFPTTMAwbrnBLvDhE0JYUe3Iftk=,433191,465,Good Boy,,,52.0
IhG5rrABzEMSj/Bz7bJOL8VDcv4/V7vAZzgtfCGF+QA=,286534,940,Chakra's Dream,RR,,-1.0
7IMaAgCx+h8m9EoDgd+Vpm1oF8tMqSkbLnL70nICkOo=,225906,465,謝佳賢,,,10.0
gWogFlqCjkxtAvcrBwNqGkiVntNgjLSJ/1qF74s1SLQ=,279076,465,Youssou N'Dour,Kabou Gueye|尤蘇安多爾,尤蘇安多爾,52.0
B4uQz+yOZAPPscW2CrgJtp03TC2uE0VTq3gyAryAcHs=,186932,451,Various Artists,馮允謙/T-Ma/Cousin Fung,郭薾多/馮允謙/T-Ma (Rap 詞: MastaMic),24.0
jNkOZCx/2a3nhqcAayglFEvdJVGieAOrRqMSdyznhRo=,186131,465,Jax,Malcolm Roy Battersby,,52.0
7y2t6FOVxbt2Xs9fiK4PY+u9Q9K4etGDg1pj8Udo2bs=,133328,726,The Kiboomers,,,52.0
x+wDEa3QvWqiig62ERabvkod47WVJVKztyQr1Kq8zvA=,148610,465,Yuzu (ゆず),,,17.0
qKOsy939bor8psOSLnmTvkiF1kVHm+j0Tx4NMM6aDjg=,182961,359,Elephant,,,-1.0
HLB36W6encG0J9iPzfgvCv/R1l2bVC1LtXS4hg3zx4I=,170713,465,Linni Meister,Erik Smaaland| Kristoffer Tømmerbakke,,52.0
Lp0gsZV9xIDOu7zqpCZPklGtIUlVtGoqSeEY+eRXqPw=,185991,958,Mantovani Orchestra,,,-1.0
FHd3Su2Sh+IR8+jh5tVEIaPp5exqxRjrgTbfmNgRlZQ=,253747,873,Newsboys,,,52.0
jmSzmfue+HMqDiVlSOJCTGf6/JSx4e/zDv6RKILLFSE=,306468,958,Johann Sebastian Bach,,,-1.0
ktT7k5hPYpVARjTSWecxNz/S1lU25hv5xeeuOAdu8ZE=,120929,958,100 Classical Favourites,Georges Bizet,,-1.0
vcrVTfQ6zu2aVLvwBn3y65Jzy8uTH4K1GNqak38VnV8=,43003,545,World Top,,,-1.0
jhkEHNbNk1jxEW/ysIFzVGttAvnpMgHrGul/uUj1c8I=,581564,509,徐薇/愛播講堂,,,-1.0
Dzd3wtcEuEP9QoRtjXgcVb/WwPOP24hXX2EGHHjas10=,209815,465,Airliner Lounge,,,52.0
a1Ze9labjz9RwT+D3J5wMOVduW1zprtC7Tew2K9PEoY=,174893,423,Lou Bega,Lou Bega| Wolfgang v. Webenau| Achim Kleist| Lucas Finn| Max Lengert| Roman Lüth,,52.0
EYsqX138YHXskW8lDGyYYk6MJJCRXGAFyJvA2hCULTQ=,202478,465,The Mega Giants,John Clifford| Ashton Irwin| Jacob Sinclair,,-1.0
fmLYNPD1sVOmdndtXUxhVvBnLsOGgitvgEMxFL4Fkq0=,264672,829,The Wailin' Jennys,,,52.0
DkBXzMqc+4fEnBe6pCMcghhJbaqHvf3oB5xoBed6Mvo=,101564,726,The Bambinis,)| R.Hanneman (| Traditional,,-1.0
2AZxRWUTaPgwsuxDikl4TGliY46EgNSL61X57aDVJdM=,274155,465,連詩雅 (Shiga Lin),Larry Wong@Public Zoo,Lin Ruo Ning,24.0
rvuMnrKXDLvmZOOjF300qpAmOmc3SKaPH31VQFeNRGQ=,166974,465,Various Artists,Jim Jacobs| Warren Casey,,52.0
nHDK22A3bSd65Aq31VrC98+PAXP9XyOuVGHeE5ZGk64=,365760,958,The Choir of King's College| Cambridge| Sir David Willcocks,Herbert Howells,,-1.0
VoY+jFJgyZxXBpEqwTi4tmy9v+gPG3U/9iBx2uuJKCw=,446902,958,Daniel Müller-Schott,Joachim Raff,,-1.0
88w3kSl/ROQAi7/Q8dQvP3cKIdG0z4CBAg5jVDjZY94=,221030,465,Tove Styrke,Tove Styrke|克利斯坦華茲,Tove Styrke|克利斯坦華茲,52.0
er305KiiZz42KNoBSO/jv6iQDaWOOgh4Rj2f8Fi+v7w=,165883,691,Christmas,Christmas,,52.0
XLVyKNcQsmymcUraXhzTxg0oTh5vbwlFke7IwBifq8M=,187846,465,Azlina Aziz,Copyright Controlled,Copyright Controlled,59.0
LxteBVkfFjxJ3NsZi/lzxwdjLzZghEpGCZodzlInBBs=,149420,958,Niek de Groot| Catherine Klipfel,Paul Hindemith,,-1.0
KnFhO/2nYhCNErQeyTQdojfgtatAgvLoTHa7Np+wkow=,331755,465,Alexandra Burke,,,52.0
WIJnck91pYogvsrPj4chyzIWqEpleNFkrWdOw5Tnoa0=,143592,139,The Shirelles,,,52.0
UnKv0u0XbiPInEuVi5aEQ9eakqh/AjnKcXaMTOAi+GM=,172988,873,Maranatha! Music,Leila Huerta| Joe Huerta,,52.0
JC3t6ovZtJY8Fqzz8fYdGsI117GA+L2QipKQrB97rRk=,311286,465,Bette Midler,Maria McKee,,52.0
+fZa8AacD+R5laHD1X1DtOiykRQkHH6i94B+5ikcO6c=,192168,465,Simon & Garfunkel,,,52.0
1DjTpEZAj0gjGoI1oY5Kq8C67FFW+HJhF9K6HeG6LvA=,322768,958,Jascha Heifetz,Antonín Dvorák,,-1.0
wY3MBH1b6eKVvPSNDQTHjdQuUPlbNglkN6+fomKxaBw=,241208,465,Andrea Bocelli,Gerardina Trovato| Celso Valli| Angelo Anastasio,,52.0
dVM/RWKkNvGGDEnyNF8/ZEm0N/wqX6QvuyqeRx3t6KM=,233848,465,Matt Franco,,,52.0
Ovv3GaU2BlvtOUD54XkKtov3k9zRoq3LTp8FlOGOEW0=,262687,465,林沖,孫旭升,林沖,3.0
zz0e7xplfUDDrIHzcjSg2j7+9aZang5MjnPK3kVOQjk=,156317,465,Who Let The Dogs Out Party,,,52.0
Np3NH2QcZJTWf7FQnXJrrI+7abPSbnDqf7PJc7bx49k=,181022,921,Various Artists,,,52.0
l53LIBOlcoNglU1v8JXiIsEr+Iu7vm6hEg91zQXl1Z0=,277710,465,Kool & The Gang,Kool & The Gang| Ronald Bell,,52.0
FFMpgRfk0W4pukl89HSVDxyZb1c4kauxYdLgVJbltak=,135131,451,「竊聽風雲」電影原聲大碟 Vol. 1-3,,,24.0
rH351FA7TgL9qJTAgnHjaTXFrURXe/yzW3lUewfP3ZU=,45557,726,Kids United,,,-1.0
Dhp42elnCJUT7VEr40Gz0jk7HAzwhAYhJq3X2sLH/bs=,137833,958,Leonard Bernstein| New York Philharmonic,Leonard Bernstein,,-1.0
6jyphCqQhXi1Cn0VyTGKVztMqZ2LstlBfaVWws1axK0=,788457,958,Maurizio Pollini,Frédéric Chopin,,-1.0
eqnUUnaG72sLLrDsWXuzcuAQl5s4xQLcifiIiWVI638=,151394,698,Sara Ciutto,Danila Satragno,,52.0
kOnxpS4t5IkRfdru3PhglDBXbTwQ1w3MshJ6RMoDnVU=,255059,786,オルゴールサウンド J-POP,馬飼野康二,,-1.0
8c51A9oe+j/FstHvf+6tefWYF9tTx8sD2Y/pUnQir/Q=,138553,958,Ludwig Van Beethoven,,,-1.0
pytqu7FgroWsRWbjE90+4bPJzU1/fiWV6SdIbSrYQxo=,187036,786,揚琴演奏,,,-1.0
42xBT5APCeq3rvNGZ1VrdEYdpJPQxbMqoPwtsKr9juI=,287608,458,明玥,江志華,張傾城,3.0
2l2+O7S+nuM4cPx+urRj06qj0e2xImzqFdJIrqppdEI=,307446,880,Matt Maher,Matt Maher|Jason Ingram,Matt Maher|Jason Ingram,52.0
KUKwuoFR3e5KnxZFtScm3ObC42XJxItmyJ0mqRrKBec=,222865,465,Tori Amos,,,52.0
rfh1Pmcoug9lvkTw1IJkmE29t8VuXcm/4w5lNVmh0Nk=,295822,465,Ja Rule,Tyrone Fyffe| Jeffrey Atkins| Robert Mays| I. Lorenzo,,52.0
JdK5K8c1mdzKjwBCqyMTcjBI2qCzYrcsl3FioJEhp6A=,193097,198,Nat King Cole,Nat King Cole,,-1.0
4a+3FSoZLhRbyZdn9FltnEtlo25n0ufXA2vOSW1Nymg=,220218,465,Pure Hitstars,Pure Hitstars,,52.0
Am2zhRtacNlEYfTKsKQ81LaB0VHhoA7j53RlRMtsCq4=,113429,873,乘宏領眾敬頌,,,-1.0
K6jKvKInx2KjA4pGqrJNDI5mAceyLjOmdYnRpPOMfZQ=,200003,465,Aerosmith,Brad Whitford|史提芬泰勒,Brad Whitford|史提芬泰勒,52.0
iKfseMwqFvDqLbCYtlbjSeuUISrxudzUPHxBKKZk/ws=,279747,388,Meditation Music Dreaming,Neuromancer,,-1.0
